source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
1223808810253225728,18973114776854771,G,1739.9595429537237,18.116457439103197,1067.4898914438447,8.800419531489819,121.29989,false,false,1,375316653866487564
1223808810253225728,18982855629358375,G,1740.1356668012904,18.371671193015406,843.8752887811135,7.968898680659484,105.8961,false,false,4194305,375316653866487564
1223808810253225728,18986947902890393,G,1740.2096989389179,18.344764604756755,865.0493913959502,6.292439613651624,137.47441,false,false,1,375316653866487564
1223808810253225728,19895657585336518,G,1756.6428027805584,18.20128231730596,987.2651795710271,8.997475526945957,109.726906,false,false,1,375316653866487564
1223808810253225728,19899749829375389,G,1756.7168075999518,17.814018047759546,1410.3909991629203,11.96005531156312,117.925125,false,false,1,375316653866487564
1223808810253225728,19909490593772013,G,1756.8929611985893,18.075371004809078,1108.6599138558834,4.548412914949818,243.74654,false,false,1,375316653866487564
1223808810253225728,19913582898890481,G,1756.9669390336442,18.140235282017983,1044.3657820518756,8.871544327384427,117.720856,false,false,4194305,375316653866487564
1223808810253225728,22936393181443463,G,1811.6337438838548,18.21469874186478,975.1406256003183,5.494854580170031,177.46432,false,false,1,375316653866487564
1223808810253225728,22940485466907586,G,1811.707754104466,18.287669220834417,911.756899650472,8.426844797027787,108.19671,false,false,1,375316653866487564
1223808810253225728,24291148039611493,G,1836.1351364464097,18.257291200509073,937.6273492723733,10.020986448368795,93.566376,false,false,1,375316653866487564
1223808810253225728,24295240320734802,G,1836.209169031246,18.190395163818057,997.2147217121975,11.225744383468783,88.83284,false,false,69,375316653866487564
1223808810253225728,25990697475794793,G,1866.8727141092575,18.272147059678332,924.8853981050179,8.703850646374889,106.261635,false,false,1,375316653866487564
1223808810253225728,28062165466768568,G,1904.336509795997,18.294970798711837,905.6459041632265,5.1802277951519695,174.82742,false,false,1,375316653866487564
1223808810253225728,28066257780004473,G,1904.4105420916671,18.387157609433466,831.9240952054553,10.398120971421065,80.00716,false,false,5,375316653866487564
1223808810253225728,28850342572200019,G,1918.5909038722825,17.864472664189332,1346.3490900228878,6.873438767847571,195.87708,false,false,1,375316653866487564
1223808810253225728,28854434856358751,G,1918.6649416978462,18.005919935696696,1181.894665731586,13.223591608874406,89.37773,false,false,1,375316653866487564
1223808810253225728,31445502710408123,G,1965.5236456291266,18.11590583611397,1068.0323622706496,10.606109704249238,100.69973,false,false,1,375316653866487564
1223808810253225728,31449595041866915,G,1965.5976522513215,18.185543534336908,1001.6807623954446,9.128543172041924,109.73063,false,false,1,375316653866487564
1223808810253225728,31459335835881884,G,1965.7738068845322,18.06498601715206,1119.3150416453636,9.80814739430267,114.12094,false,false,1,375316653866487564
