source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
2025464627893908864,20267364365377840,G,1763.3685080293471,18.221636678124128,968.9292700863041,4.728718625754567,204.90314,false,true,1023,375316653866487564
2025464627893908864,22146502981723977,G,1797.3497154037136,19.03194616656312,459.37597711742245,3.249703698094626,141.35934,false,false,40965,375316653866487564
2025464627893908864,22150595286062074,G,1797.423697711081,19.02732049184585,461.3372793064147,6.690964761468447,68.949295,false,false,1,375316653866487564
2025464627893908864,26293253374091652,G,1872.3404602839144,18.887423372871215,524.780147996756,6.86904905218329,76.39779,false,false,1,375316653866487564
2025464627893908864,26307086391997022,G,1872.5906301557097,18.856912598338443,539.7363993432361,9.080690440258858,59.437817,false,false,8193,375316653866487564
2025464627893908864,29499777576997260,G,1930.3317496459956,18.931182659776205,504.0500740859627,3.2271410261911426,156.1909,false,false,1,375316653866487564
2025464627893908864,29503869871384400,G,1930.405761527569,19.217296464608935,387.2827567024728,5.867340136991456,66.00653,false,false,1,375316653866487564
2025464627893908864,31492992881435490,G,1966.3803237232648,18.85810546270066,539.1437334974823,5.726460015764481,94.14957,false,false,1,375316653866487564
2025464627893908864,32567231044805939,G,1985.8081632997983,19.096160513780973,432.994660950931,31.53448955199094,13.730828,false,true,8365055,375316653866487564
2025464627893908864,35121293926483838,G,2031.9983926061684,19.37692318583989,334.33163523339203,5.911879509823915,56.552513,false,false,4202497,375316653866487564
2025464627893908864,35125386208784521,G,2032.0724486825534,18.88775808018913,524.6183953686525,4.987749379798758,105.18139,false,false,32773,375316653866487564
2025464627893908864,35563896741569932,G,2040.0024075609074,18.960857914643157,490.4599855047523,24.83710018217539,19.74707,false,false,8356861,375316653866487564
2025464627893908864,38062834677453370,G,2085.1932216042546,18.901337547721536,518.0977756496206,4.43942423657775,116.70382,false,false,1,375316653866487564
2025464627893908864,39223974927811789,G,2106.1906015411746,19.204397611670892,391.91122461152185,4.644674768532336,84.37862,false,false,4194305,375316653866487564
2025464627893908864,41075106081432556,G,2139.665196230433,18.57960666338979,696.7934851431767,21.788237646852544,31.980259,false,false,4097,375316653866487564
2025464627893908864,41079198361370848,G,2139.7389733453483,18.95536728071327,492.94655350307875,34.27352880100887,14.38272,false,false,8356349,375316653866487564
2025464627893908864,43207095462577947,G,2178.219040938044,18.880956056014497,527.9153918294069,13.989929053721799,37.735386,false,false,4206593,375316653866487564
2025464627893908864,44258097046810874,G,2197.225340438703,19.232232081553,381.99168912255396,5.570149373111246,68.578354,false,false,8193,375316653866487564
2025464627893908864,44267837804392983,G,2197.4014937213415,18.96342229210682,489.3029453321127,6.044084955146985,80.95567,false,false,1,375316653866487564
2025464627893908864,44271930105573698,G,2197.47549953821,19.23600118261787,380.66791534217265,4.559153529833323,83.49531,false,false,8193,375316653866487564
2025464627893908864,47146651366503610,G,2249.463936599769,19.30961424356215,355.7140746549826,4.934169952584704,72.09198,false,false,1,375316653866487564
2025464627893908864,47156392167367611,G,2249.6401008813737,18.90665249409165,515.5677569051512,8.068526396373604,63.89863,false,false,1,375316653866487564
2025464627893908864,48538833008608821,G,2274.6420436304243,18.84527268781627,545.5539087106337,7.464813913424193,73.08339,false,false,4202497,375316653866487564
2025464627893908864,52448271428372018,G,2345.346575521566,18.940842081030915,499.5856029717915,13.891477052215748,35.963463,false,false,4198401,375316653866487564
2025464627893908864,53351109202600044,G,2361.674672575674,18.959862758062968,490.9097340078043,13.42098433173348,36.577774,false,false,4097,375316653866487564
2025464627893908864,55928512750839547,G,2408.286307343372,19.05847151088058,448.28906201556947,7.491996954627339,59.835724,false,false,1,375316653866487564
2025464627893908864,55932605067088341,G,2408.3603139236,18.89793053342547,519.726107600828,7.15662682834057,72.62166,false,false,1,375316653866487564
2025464627893908864,56454079378625213,G,2417.790749424793,18.8329316298259,551.790342189613,6.075075596730441,90.82855,false,false,1,375316653866487564
2025464627893908864,56458171643904730,G,2417.864726207391,19.101561791560805,430.84596519211715,45.557800961552104,9.457129,false,false,4198401,375316653866487564
2025464627893908864,58842738218399178,G,2460.9866065186143,18.86987301700639,533.3318745198507,11.772799810522253,45.302044,false,false,4097,375316653866487564
2025464627893908864,58846830520226679,G,2461.0603844334964,19.214111834849145,388.4203836525625,28.429270143361933,13.662693,false,false,8365053,375316653866487564
2025464627893908864,60173642877538713,G,2485.0538148468863,19.011067742993866,468.29513887641264,5.105577210622909,91.722275,false,false,1,375316653866487564
2025464627893908864,60183383690997919,G,2485.2299608068734,18.86730669330378,534.593986883219,9.38397024847912,56.96885,false,false,1,375316653866487564
2025464627893908864,64319055578834044,G,2560.017607449326,18.406631074535753,817.1359485848345,9.127985221146236,89.51986,false,false,1,375316653866487564
2025464627893908864,64332888757162518,G,2560.267767991267,18.361469031456423,851.8421669580664,6.206799359946593,137.2434,false,false,491,375316653866487564
2025464627893908864,64342629493924473,G,2560.443695514731,18.330793917533654,876.2523179368281,35.57943479740039,24.628056,false,true,8356863,375316653866487564
2025464627893908864,65186307025556732,G,2575.70122889026,19.138248052927857,416.5311886277272,6.5468026273292566,63.623604,false,false,262181,375316653866487564
2025464627893908864,65190399292133741,G,2575.7752110723836,18.968469501330983,487.0336251929399,9.877807995740392,49.30584,false,false,1,375316653866487564
