source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
4596011827338906496,18035114265949099,G,1722.999579977448,18.066271727596096,1117.990352203019,7.257702696478764,154.0419,false,false,1,375316653866487564
4596011827338906496,18039206569087304,G,1723.0735825734594,18.036440774800198,1149.1333712528856,11.877580391630962,96.7481,false,false,1,375316653866487564
4596011827338906496,18499080655365861,G,1731.3896052191292,17.814214002732065,1410.1364730729783,13.51061963231912,104.37245,false,true,659,375316653866487564
4596011827338906496,20116035705918632,G,1760.6298009092366,17.860109098191536,1351.7709452327053,9.568057014470368,141.27957,false,false,1,375316653866487564
4596011827338906496,20120127993988405,G,1760.7037761145905,17.69719408406295,1570.6127302129335,11.641671518054688,134.913,false,false,4194305,375316653866487564
4596011827338906496,22718192878920360,G,1807.6871604510907,17.629383403917828,1671.834893271561,8.20306975232023,203.806,false,false,8193,375316653866487564
4596011827338906496,22727933752258785,G,1807.8633184681396,18.05488194910871,1129.7802206915283,19.438333573592654,58.12125,false,false,4097,375316653866487564
4596011827338906496,22732026032743923,G,1807.937317978857,18.039595588319482,1145.7991915740197,11.480131873642256,99.807144,false,false,524353,375316653866487564
4596011827338906496,22741766736737461,G,1808.1134800309742,17.70099737815237,1565.1205565026428,17.774072710861507,88.05638,false,false,4097,375316653866487564
4596011827338906496,23709866511844544,G,1825.6211522025144,17.922332711820655,1276.4789638259283,7.756076234081403,164.57793,false,false,4194305,375316653866487564
4596011827338906496,23713958803063611,G,1825.695160391783,17.790516740031435,1441.252424262807,8.9623443317806,160.812,false,false,4194305,375316653866487564
4596011827338906496,26146055167460732,G,1869.6800143747553,17.87393622859009,1334.6649496757414,6.696654402119887,199.30324,false,false,4194305,375316653866487564
4596011827338906496,27827763193996032,G,1900.0947117902974,17.68473679163855,1588.737074072769,11.823268224465036,134.37376,false,false,1,375316653866487564
4596011827338906496,27831855481405751,G,1900.1686953106912,17.593480334618683,1728.0432700519057,12.349354299730216,139.92986,false,false,4194305,375316653866487564
4596011827338906496,29227698155730450,G,,,,,,true,true,8373247,375316653866487564
4596011827338906496,31543324698621312,G,1967.2921309569492,17.75475750202959,1489.511106986998,9.557842180189649,155.84178,false,false,1,375316653866487564
4596011827338906496,31547416970306406,G,1967.366364544213,17.772555795199253,1465.2928442604782,27.336185669801704,53.60268,false,false,3588607,375316653866487564
4596011827338906496,32193307263636027,G,1979.0467508230188,18.012412405862573,1174.8482774900651,34.834856384074676,33.726227,false,true,3,375316653866487564
4596011827338906496,34733397544556394,G,2024.982831368736,18.001581527474478,1186.6267540071146,7.430024710353457,159.70697,false,false,117,375316653866487564
4596011827338906496,35622410992394297,G,2041.0595521479481,17.819990334970534,1402.6541882497556,10.516433682716718,133.37737,false,false,1,375316653866487564
4596011827338906496,35632151827870017,G,2041.2357023359866,17.949923135473526,1244.4501163134098,11.551815806791437,107.72766,false,false,1,375316653866487564
4596011827338906496,37772795888559755,G,2079.94601553436,17.789701034110998,1442.3356338537574,8.311772121198263,173.52925,false,false,1,375316653866487564
4596011827338906496,37776888174003345,G,2080.019989719957,17.631248658695554,1668.9652082638745,14.284006915874295,116.84153,false,false,4194305,375316653866487564
4596011827338906496,39486253844926856,G,2110.931128340597,18.060187619804513,1124.2727875133507,9.259857653393182,121.41361,false,false,1,375316653866487564
4596011827338906496,39490346143633984,G,2111.005131237817,17.71178848992534,1549.6419011020016,9.85158041900779,157.29881,false,false,8193,375316653866487564
4596011827338906496,40965319599998739,G,2137.677924018636,17.98847016408639,1201.0433451401855,8.949587143388289,134.20097,false,false,4202497,375316653866487564
4596011827338906496,40969411899340035,G,2137.751956350537,17.502248106143494,1879.5223930613672,12.945914694568124,145.18266,false,false,1,375316653866487564
4596011827338906496,43691963969348944,G,2186.9871795252457,17.877757171748748,1329.976226981587,6.471773237492278,205.50415,false,false,1,375316653866487564
4596011827338906496,43701704853303335,G,2187.1633404900963,17.87558381987769,1332.6411480260597,9.268598911272253,143.78021,false,false,1,375316653866487564
4596011827338906496,43705797125530569,G,2187.237348034291,17.473901876945156,1929.2388371699117,9.688653413229463,199.12352,false,false,1,375316653866487564
4596011827338906496,44794181578147292,G,2206.9206386924557,18.025836079495484,1160.412277251369,10.765584932312354,107.78906,false,false,4194305,375316653866487564
4596011827338906496,44798273874347827,G,2206.9946481907964,18.06274019088504,1121.6327213601382,8.418191969114122,133.23915,false,false,4194305,375316653866487564
4596011827338906496,46967649412753011,G,2246.2286159026294,17.92966028145694,1267.8930879283123,9.21925818905976,137.52658,false,false,1,375316653866487564
4596011827338906496,46977390223061667,G,2246.4047840354942,17.559245847494324,1783.3985443476918,8.039231015949545,221.83696,false,false,1,375316653866487564
4596011827338906496,48787194615968846,G,,,,,,true,true,8373247,375316653866487564
4596011827338906496,48791286899577541,G,2279.210232309206,18.082093948136652,1101.8162356527528,6.167315483069186,178.65411,false,false,655441,375316653866487564
4596011827338906496,50021450304099742,G,2301.458384291158,17.84879872201268,1365.9262712474933,5.555469407057348,245.87054,false,false,1,375316653866487564
4596011827338906496,50031191117684794,G,2301.634550998397,17.85037727867371,1363.9417879859675,9.643416297130845,141.4376,false,false,1,375316653866487564
4596011827338906496,52433521842742787,G,2345.080956601409,17.77604288143042,1460.594275733862,10.628261280849443,137.42552,false,false,1,375316653866487564
4596011827338906496,52437614157156933,G,2345.154965044371,17.837728029024095,1379.9251665391498,7.9647605947081965,173.25381,false,false,1,375316653866487564
4596011827338906496,53004653921603965,G,2355.4096777018344,18.039051004349197,1146.3740461154462,10.151454607236568,112.92707,false,false,1,375316653866487564
4596011827338906496,53014394692977198,G,2355.5858070204654,17.6540447994291,1634.2888850911347,7.526904654629638,217.1263,false,false,4194305,375316653866487564
