source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
4053171494981462528,17622488319588208,G,1715.5390728172192,16.26522924060196,5872.933057587993,32.8961207932948,178.52965,false,false,1,375316653866487564
4053171494981462528,26894068642268205,G,1883.2067081230246,16.25863444479277,5908.71399470051,11.873373087223573,497.6441,false,false,4194305,375316653866487564
4053171494981462528,28248534627055123,G,1907.7039361638392,16.08439688161424,6937.260360161092,14.535336315706477,477.26865,false,false,1,375316653866487564
4053171494981462528,29723188859904669,G,1934.3749260947448,16.128916195197952,6658.559252344961,17.098454602856002,389.42462,false,false,1,375316653866487564
4053171494981462528,29727281157431970,G,1934.4489400449456,16.18697504044269,6311.850890221785,21.996573166519276,286.94702,false,false,1,375316653866487564
4053171494981462528,38931481934849457,G,2100.899388535182,16.268286374662047,5856.41975530577,21.441005612993095,273.14108,false,false,1,375316653866487564
4053171494981462528,40258366500910139,G,2124.893124522544,16.134073186471092,6627.007654686448,27.63217631053814,239.82938,false,false,4097,375316653866487564
4053171494981462528,40262458809689765,G,2124.9671253307556,16.097078335794226,6856.7041717675565,14.51327439987401,472.44363,false,false,1,375316653866487564
4053171494981462528,47632700860568026,G,2258.2552489178165,16.12750160429451,6667.2402523941955,15.699093779852648,424.68948,false,false,1,375316653866487564
4053171494981462528,47642441677829047,G,2258.43142361458,16.171640945476398,6401.627042432892,16.94269181093931,377.84003,false,false,1,375316653866487564
4053171494981462528,49259100797166082,G,2287.6707961400393,16.09890359873034,6845.186849311278,10.673075145516634,641.35095,false,false,1,375316653866487564
4053171494981462528,49263193095853742,G,2287.7448316693585,16.18208086262894,6340.367070909662,26.35147204037122,240.6077,false,false,5,375316653866487564
4053171494981462528,50461807061119096,G,2309.423132194422,16.26339322772744,5882.872767439737,34.34218678185774,171.30164,false,false,4097,375316653866487564
4053171494981462528,58177644102300311,G,2448.9581340142504,16.103204527976022,6818.124631601687,14.053922433560404,485.14032,false,false,1,375316653866487564
4053171494981462528,59946142510625378,G,2480.9373614774627,16.191029470066244,6288.32470329041,70.3292046522077,89.41271,false,false,4097,375316653866487564
4053171494981462528,59950234784297637,G,2481.0113611625984,16.093846230133693,6877.146164231588,8.182576958890264,840.46216,false,false,1,375316653866487564
4053171494981462528,60955443745014558,G,2499.188426930077,16.29422715097521,5718.154512628714,23.716823448689382,241.1012,false,false,4194305,375316653866487564
4053171494981462528,60959536041210280,G,2499.262456268395,16.235849048923868,6034.025306408153,12.743262627670253,473.5071,false,false,1,375316653866487564
4053171494981462528,68402193574323304,G,2633.8619629426735,16.250957424902552,5950.641364931376,18.175658771605228,327.39618,false,false,1,375316653866487564
4053171494981462528,70318454837359831,G,2668.5199531351286,16.105300518717133,6804.975082993971,15.683287629813368,433.89978,false,false,1,375316653866487564
4053171494981462528,70322547105899189,G,2668.5939663403706,16.174875038023014,6382.586828041367,18.885789286134198,337.95712,false,false,1,375316653866487564
4053171494981462528,71124622716610010,G,2683.100290830037,16.113439161211804,6754.155923332953,9.968597235423761,677.5433,false,false,1,375316653866487564
4053171494981462528,71134363493089808,G,2683.2764328704134,16.194467519180733,6268.443837799662,17.16160594701488,365.25974,false,false,4194305,375316653866487564
4053171494981462528,71138455812502203,G,2683.350474045333,16.24203366002443,5999.751773965462,12.984984370849508,462.05307,false,false,1,375316653866487564
4053171494981462528,17622488319588208,BP,,,,,,true,true,1024,375316653866487564
4053171494981462528,26894068642268205,BP,1883.2070509284804,16.716535109472858,2810.624596281061,39.73915617195115,70.72683,false,false,0,375316653866487564
4053171494981462528,28248534627055123,BP,1907.7042504948326,16.53568096805607,3320.0490433596365,42.50202162591372,78.11508,false,false,0,375316653866487564
4053171494981462528,29723188859904669,BP,1934.375240997901,16.5817060235228,3182.2513317667854,36.511049235743485,87.158585,false,false,0,375316653866487564
4053171494981462528,29727281157431970,BP,1934.4492544408329,16.636289849660148,3026.2231307830093,35.701236808461246,84.76522,false,false,0,375316653866487564
4053171494981462528,38931481934849457,BP,2100.8997028831145,16.624362695332895,3059.650413905189,32.14459154202979,95.18399,false,false,0,375316653866487564
4053171494981462528,40258366500910139,BP,2124.8934392289593,16.587866956199594,3164.2450096025063,31.93506370471134,99.083725,false,false,0,375316653866487564
4053171494981462528,40262458809689765,BP,2124.9674403221184,16.540587501256887,3305.0793127860634,33.36174117476653,99.06795,false,false,0,375316653866487564
4053171494981462528,47632700860568026,BP,2258.255564015601,16.54747921067655,3284.166766715775,32.10695707146518,102.28832,false,false,0,375316653866487564
4053171494981462528,47642441677829047,BP,2258.431737877702,16.603041544331845,3120.328146341496,64.23954799757102,48.57332,false,false,0,375316653866487564
4053171494981462528,49259100797166082,BP,2287.671110504188,12.74055524187834,109444.71371463215,156.80373467935922,697.9726,true,true,1024,375316653866487564
4053171494981462528,49263193095853742,BP,2287.7451252151795,16.595355145490046,3142.4966842709255,36.026906706928244,87.22638,false,false,0,375316653866487564
4053171494981462528,50461807061119096,BP,2309.4234468879745,16.776430571063386,2659.773519447853,37.21195749184417,71.47631,false,false,0,375316653866487564
4053171494981462528,58177644102300311,BP,2448.9584487004267,16.5150867862788,3383.624584829334,31.397387135050337,107.767715,false,false,0,375316653866487564
4053171494981462528,59946142510625378,BP,2480.9376761549142,16.610422789343875,3099.1869208976905,32.834709268292734,94.38753,false,false,0,375316653866487564
4053171494981462528,59950234784297637,BP,2481.0116754079477,16.500088586294254,3430.6898039557236,32.831197217187174,104.49481,false,false,0,375316653866487564
4053171494981462528,60955443745014558,BP,2499.1887696170484,16.81387478861672,2569.6085631313786,30.766160169440532,83.520615,false,false,0,375316653866487564
4053171494981462528,60959536041210280,BP,2499.262771027899,16.678409219854586,2911.073684676706,33.95481838753807,85.73374,false,false,0,375316653866487564
4053171494981462528,68402193574323304,BP,2633.8622774035857,16.743506145615676,2741.665253648235,28.121681366900468,97.492935,false,false,0,375316653866487564
4053171494981462528,70318454837359831,BP,2668.5202679149083,16.58497048172667,3172.6976990429907,31.449638909343264,100.88185,false,false,0,375316653866487564
4053171494981462528,70322547105899189,BP,2668.594281306727,16.192223264432663,4555.411150935111,35.89644931399784,126.90423,true,false,1024,375316653866487564
4053171494981462528,71124622716610010,BP,2683.1006058403923,16.536885207871954,3316.3686661251522,31.399158233975985,105.61967,false,false,0,375316653866487564
4053171494981462528,71134363493089808,BP,2683.276775591746,16.66317717314464,2952.201639341485,31.767307340401896,92.93207,false,false,0,375316653866487564
4053171494981462528,71138455812502203,BP,2683.3507883529646,16.701404405797035,2850.067356881347,30.526418594805058,93.36396,false,false,0,375316653866487564
4053171494981462528,17622488319588208,RP,,,,,,true,true,16779264,375316653866487564
4053171494981462528,26894068642268205,RP,1883.207138519819,15.449413876187299,5240.740430438782,43.252753547328275,121.165474,true,false,2048,375316653866487564
4053171494981462528,28248534627055123,RP,1907.7043396542874,15.397246231519583,5498.695972671244,41.60578093396111,132.16182,false,false,0,375316653866487564
4053171494981462528,29723188859904669,RP,1934.3753272804004,15.414165674874361,5413.671888173715,47.99271493607377,112.80195,false,false,0,375316653866487564
4053171494981462528,29727281157431970,RP,1934.4493433416037,15.43958096577518,5288.418479763687,39.45280656015937,134.04416,false,false,0,375316653866487564
4053171494981462528,38931481934849457,RP,2100.8997915405184,15.450468733984698,5235.651209644435,42.59967702080424,122.90354,false,false,0,375316653866487564
4053171494981462528,40258366500910139,RP,2124.893526068206,15.407090481444367,5449.065243427742,40.64726031528344,134.05737,false,false,0,375316653866487564
4053171494981462528,40262458809689765,RP,2124.967526119266,15.274217313824735,6158.447946151134,43.11879985020464,142.82512,true,false,2048,375316653866487564
4053171494981462528,47632700860568026,RP,2258.255649534766,15.378970136736747,5592.03840978673,40.3927906056298,138.4415,false,false,0,375316653866487564
4053171494981462528,47642441677829047,RP,2258.431827169303,15.438205624336428,5295.121756049781,40.20297743003072,131.70969,false,false,0,375316653866487564
4053171494981462528,49259100797166082,RP,2287.6711993981135,11.761098333510255,156573.71893810318,186.93814082133235,837.5697,true,true,2048,375316653866487564
4053171494981462528,49263193095853742,RP,2287.7452132213375,15.32628449405472,5870.0851740397675,40.52659077395434,144.84528,false,false,0,375316653866487564
4053171494981462528,50461807061119096,RP,2309.4235341128283,15.515488116680826,4931.317370116934,43.686010981576864,112.88093,false,false,0,375316653866487564
4053171494981462528,58177644102300311,RP,2448.9585356883535,15.281049827273671,6119.814658820868,41.94926270889571,145.88611,false,false,0,375316653866487564
4053171494981462528,59946142510625378,RP,2480.93776319515,14.923012600930832,8510.462454641432,49.45440414093349,172.08705,true,true,2048,375316653866487564
4053171494981462528,59950234784297637,RP,2481.0117647750467,15.344094800395752,5774.578377050116,40.184420769950854,143.70192,false,false,0,375316653866487564
4053171494981462528,60955443745014558,RP,2499.1888572529097,15.474711848106907,5120.041265359023,40.051853004019065,127.83531,false,false,0,375316653866487564
4053171494981462528,60959536041210280,RP,2499.2628581025006,15.494463264703985,5027.7409689524875,41.77186429778666,120.3619,false,false,0,375316653866487564
4053171494981462528,68402193574323304,RP,2633.8623661880633,15.522257782348419,4900.665807132903,55.869942327623406,87.71561,false,false,0,375316653866487564
4053171494981462528,70318454837359831,RP,2668.5203547161764,15.435268613569395,5309.464911455988,39.34178442602632,134.9574,false,false,0,375316653866487564
4053171494981462528,70322547105899189,RP,2668.5943675311946,15.472951437377434,5128.349624816583,38.88612014640031,131.88124,false,false,0,375316653866487564
4053171494981462528,71124622716610010,RP,2683.1006917620043,15.421099032811508,5379.21109269787,41.43755680317438,129.81487,false,false,0,375316653866487564
4053171494981462528,71134363493089808,RP,2683.276863348548,15.466521046273789,5158.812957020938,40.0147640041574,128.92274,false,false,0,375316653866487564
4053171494981462528,71138455812502203,RP,2683.3508777278985,15.515678511678399,4930.4526887728925,37.31007598556025,132.14803,false,false,0,375316653866487564
