source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot,classifier.best_class_name,classifier.best_class_score,rrl.source_id,rrl.pf,rrl.pf_error,rrl.p1_o,rrl.p1_o_error,rrl.average_rv,rrl.average_rv_error,rrl.metallicity,rrl.metallicity_error,rrl.r21_g,rrl.r21_g_error,rrl.r31_g,rrl.r31_g_error,rrl.phi21_g,rrl.phi21_g_error,rrl.phi31_g,rrl.phi31_g_error,rrl.num_clean_epochs_g,rrl.num_clean_epochs_bp,rrl.num_clean_epochs_rp,rrl.num_clean_epochs_rv,rrl.best_classification,rrl.g_absorption,rrl.g_absorption_error
1627558134329837952,1300793899,239.56575308557495,61.48897662991081,0.07034512937369092,0.086943425,0.80909085,-1.160255288088147,0.10376917,0.15413028254325664,0.109528854,31,,,0,0,0.9941636,116.20636,18.02079,29.155672,18.216452,38.53592,17.683271,1.1800344,0.53318024,,,,,,,VARIABLE,94.1641575981724,43.78842057484937,true,false,0,false,false,false,true,false,true,true,false,6784.6616,4.5376,-3.0431,5140.1484,0.0098,0.0054,RR,0.7626376,1627558134329837952,0.6384108645401054,1.9352838E-5,,,,,,,,,,,,,,,61,67,66,,RRab,-0.03903272,0.0926633
1317392161902745344,1673948843,244.11807633055705,27.86707001650095,0.13541358038436743,0.013505806,10.026323,-11.292851103539551,0.011421661,0.11331486848782082,0.014896006,31,,,0,0,1.0323321,296.97464,13.938499,80.06687,14.203262,124.08322,13.496393,1.200774,0.7068691,-165.7859,3.9902413,40,8.429167,,,VARIABLE,46.289862657492876,44.87066610793042,false,false,0,true,true,false,true,false,false,true,false,,,,,,,RR,0.39258376,1317392161902745344,0.8280759634466232,4.1953344E-6,,,,,0.10330279,0.30392724,0.30676335,0.009652265,0.104842216,0.012746524,4.561477,0.025391817,3.2608047,0.11087869,71,67,68,,RRab,0.054774266,0.05104
1321141977590168448,233477118,238.1165379867734,30.556727231110493,0.22794146448929173,0.0113264695,20.12467,-30.36499169626295,0.009194962,-2.528768586884567,0.012114642,31,,,0,0,1.0429938,232.34995,13.537927,63.469547,13.785555,99.71561,13.134591,1.1876258,0.6509638,-165.98889,3.5969229,28,11.325724,,,VARIABLE,48.99034050462531,50.470987916596705,false,false,0,true,true,false,true,false,true,true,false,6371.9404,3.1185,-1.7612,3733.6885,0.1862,0.1016,RR,0.6936349,1321141977590168448,0.6305541419713157,2.4148128E-6,,,,,-0.8815564,0.23323499,0.41291416,0.006972499,0.22982101,0.007791654,4.1930943,0.020389885,2.48342,0.04872463,72,71,69,,RRab,0.042733915,0.051830783
1303492513862128640,969114363,245.57555428273702,26.37581716339255,0.1830748260307188,0.014246036,12.85093,-5.304697482763901,0.010532779,-7.5592679046532645,0.014908432,31,,,0,0,1.0672016,140.92387,13.782283,37.18715,14.0323,62.95949,13.384641,1.1831653,0.6476593,-76.252716,5.0708914,33,8.329856,,,VARIABLE,44.65517942433443,43.280820882189246,false,false,0,true,true,false,true,false,true,true,false,7060.8687,3.488,-0.8317,3019.879,0.5091,0.2748,RR,0.7582842,1303492513862128640,0.7366717783421151,2.8521001E-6,,,,,-0.3418903,0.24257793,0.47306347,0.013667262,0.26534644,0.010547858,4.517953,0.026669638,2.981985,0.05952033,67,63,63,,RRab,0.040683005,0.05549554
1304408785005272576,515881450,249.12641809753524,26.537250418872112,0.17429387781502617,0.013908499,12.531466,-3.765276709173372,0.012342419,-7.666888299659389,0.013201402,31,,,0,0,1.0782481,133.5226,13.939569,36.90638,14.200057,50.70546,13.541331,1.1779706,0.65872574,-106.97287,4.9865947,30,8.108285,,,VARIABLE,45.88204640649204,40.23214139325729,false,false,0,true,true,false,true,false,true,true,false,6082.1104,3.2572,-1.9314,3132.545,0.1539,0.0843,RR,0.54830647,1304408785005272576,0.7505950590884252,3.90186E-6,,,,,-0.117506444,0.24227971,0.43451837,0.014055778,0.23738107,0.02015718,4.5811224,0.043894794,3.1277819,0.062422812,68,66,64,,RRab,0.03417205,0.052466355
1424482154906384640,858680596,244.5043250966593,51.19774398448955,0.23929722699344375,0.010949332,21.854961,-7.41693275477149,0.012803503,-10.964387876757392,0.014862678,31,,,0,0,1.0544133,116.72357,13.476815,32.073547,13.711929,50.737705,13.083128,1.1889194,0.62880135,-244.02768,7.6726017,21,10.522396,,,VARIABLE,79.34615191193795,44.541397866900056,false,false,0,true,true,false,true,false,true,true,false,6195.3096,3.2076,-0.8495,3358.984,0.0719,0.039,RR,0.96109265,1424482154906384640,0.6023066141473674,6.8467843E-6,,,,,-1.3388265,0.4452108,0.43167433,0.039469145,0.28756174,0.04434289,3.9867663,0.0733035,2.15838,0.19866785,44,43,43,,RRab,0.05927976,0.0711056
1397846073407057792,478744584,237.44928062787355,45.63516711598375,0.20693833858779426,0.013237319,15.632949,-0.3354909408996365,0.012921474,-8.759476019528783,0.01734166,31,,,1,0,1.003995,405.42038,13.883489,104.48937,14.126513,165.12137,13.494264,1.182199,0.6322489,-47.512997,6.052655,22,6.0331273,,,VARIABLE,72.746702801746,50.278199549832124,false,false,0,true,true,false,true,false,true,true,false,6732.539,3.4257,-0.7419,3447.4597,0.222,0.1198,RR,0.01664921,1397846073407057792,0.6338910779095994,1.6588469E-6,,,,,-0.10431735,0.28280127,0.1939698,0.012032769,0.052296054,0.014063478,4.606241,0.12820107,3.0741446,0.19688368,47,43,41,,RRab,-0.026825435,0.05115721
1377735112381706624,268925448,237.24863375087784,40.23565842878345,0.21608386425363296,0.011164191,19.355085,-3.698570051679045,0.011443199,-4.287791965193023,0.014012074,31,,,0,0,1.137247,178.59021,13.516929,46.483006,13.7625885,79.580635,13.13185,1.1784964,0.63073826,-27.901789,5.6225066,27,12.580722,,,VARIABLE,64.34421623849596,51.26478936589903,false,false,0,true,true,false,true,false,true,true,false,6511.3833,3.3278,-0.7651,3057.5813,0.1357,0.0734,RR,0.6841744,1377735112381706624,0.7107433482875244,9.5498035E-6,,,,,-0.3596335,0.3797693,0.39784425,0.032836676,0.20378184,0.037379883,4.44884,0.07426171,2.9467475,0.1888037,56,54,53,,RRab,-0.019735083,0.05665276
1381834504046491776,1150808691,242.30653634406875,41.61151528062708,0.17919944797750664,0.01217855,14.714351,-4.2211408743268075,0.01439502,-19.230646657371704,0.014801207,31,,,1,2,1.03389,128.57855,13.793952,35.766727,14.0244055,52.330807,13.415037,1.1832571,0.6093683,-148.38182,6.486426,26,7.592827,,,VARIABLE,65.9640930371012,47.343258691084095,false,false,0,true,true,false,true,false,false,true,false,6610.3765,3.2745,-1.1316,3876.3184,0.1974,0.1071,RR,0.6110212,1381834504046491776,0.6089782750712109,3.0902604E-6,,,,,-1.2284869,0.25447813,0.46862087,0.018880954,0.33089495,0.027185017,4.055212,0.043332715,2.2346425,0.06752571,46,44,42,,RRab,-0.0054409103,0.053966057
1326173514597193728,391989530,247.57743215003035,34.45962904554781,0.18038686368508872,0.013155086,13.712329,-5.532715033580488,0.012543388,-3.9607067448079203,0.016473323,31,,,0,0,1.177286,86.63932,13.78543,23.272526,13.98234,39.854843,13.428175,1.1898743,0.5541649,-77.035286,5.8099785,33,7.841076,,,VARIABLE,55.98335792791451,42.98928482627071,false,false,0,true,true,false,true,false,true,true,false,6111.413,3.2999,-1.3333,3133.68,0.0405,0.0222,RR,0.75421715,1326173514597193728,0.6137495829797023,5.0407307E-6,,,,,-1.5191596,0.42594153,0.44762665,0.03274833,0.29021698,0.05316084,3.961496,0.11012259,2.1094608,0.16501877,55,53,53,,RRab,,
1326263330953312640,122385777,246.83747879385228,34.99086306228019,0.2023362052288406,0.012466936,16.229826,-9.960580166523796,0.012685671,-0.5935250298183082,0.015990656,31,,,0,0,1.1447496,132.56754,13.528547,37.366432,13.748174,59.19194,13.151974,1.1878502,0.5962,-359.84744,5.750953,28,10.028533,,,VARIABLE,56.61814929900785,43.65169532114377,false,false,0,true,true,false,true,false,true,true,false,12455.01,3.8579,-0.4181,3527.4067,1.3615,0.736,RR,0.8652682,1326263330953312640,0.7308881474825906,5.90255E-6,,,,,-1.0432613,0.47238383,0.54474443,0.072014175,0.32129815,0.048097502,4.105664,0.08714098,2.6129112,0.19365273,52,52,52,,RRab,-0.04601504,0.057372212
1622238976248296704,995163542,241.90574759171002,57.53569488234622,0.20443719940141628,0.015887486,12.867813,-7.038725004200308,0.018517291,-0.9720055393444003,0.018286465,31,,,0,0,1.0894022,140.65132,13.962721,36.96893,14.198231,61.82529,13.583794,1.1805394,0.6144371,-142.54526,6.350063,15,4.855197,,,VARIABLE,88.46037360260637,44.25462746090907,false,false,0,true,true,false,true,false,true,true,false,6574.071,3.4417,-0.8481,3403.3013,0.1562,0.0845,RR,0.7102533,1622238976248296704,0.6127250773278736,1.8967075E-5,,,,,,,0.3536436,0.09271546,,,4.302523,0.3101888,,,34,31,31,,RRab,0.022130078,0.068825714
1627333047979513856,280697752,235.16940304100024,60.80677923093235,0.2115441314015553,0.011578809,18.26994,-9.443337174139385,0.015756497,6.809779996260604,0.01416211,31,,,1,0,1.0135967,146.29224,13.629933,41.379696,13.873185,65.336876,13.23192,1.1869736,0.6412649,-119.764366,4.24004,31,10.929264,,,VARIABLE,94.73724429473438,45.979064321735564,false,false,0,true,true,false,true,false,true,true,false,6213.7944,3.236,-0.9568,3510.9272,0.0956,0.0519,RR,0.9445025,1627333047979513856,0.631118992641644,3.26126E-6,,,,,-1.1478363,0.6464908,0.37322232,0.043107577,0.18757716,0.0330908,4.121491,0.10140064,2.3410254,0.2865462,57,51,56,,RRab,-0.0073632807,0.05710615
2051756764073824512,1737846193,291.5422062251045,37.239592397708634,0.025003716365523117,0.093162715,0.2683876,-1.0017933976286673,0.09739254,-2.4416756683307144,0.11255464,31,,,1,0,1.0622075,78.839005,18.11695,21.588715,18.386276,29.194654,17.644169,1.2165145,0.7421074,,,,,,,VARIABLE,69.94767413294652,9.728322325003946,false,false,0,false,false,false,true,false,true,true,false,5596.103,4.738,-3.9687,2606.9355,0.0035,0.0019,RR,0.91988474,2051756764073824512,0.39316886576726784,2.5079797E-7,0.39317264297476817,2.5079797E-7,,,,,0.5437441,0.07369568,,,4.1648126,0.12070888,,,44,43,42,,RRd,,
2025464627893908864,1439643057,293.74632595392535,28.13206854126775,2.313851946807171,0.41664764,5.5534983,-1.766522734914126,0.40206763,-9.541168679838915,0.4393093,95,1.4136868,0.090656996,19,31,1.5536678,92.068504,18.959532,57.002846,18.890726,80.42602,17.452509,2.4593034,1.4382172,,,,,,,VARIABLE,62.71317668222121,3.828183106841973,false,false,0,false,false,false,true,false,false,false,false,,,,,,,RR,0.09392733,2025464627893908864,0.2454317899140447,3.2678968E-6,,,,,,,0.82095146,0.18803652,,,5.311096,0.3516672,,,41,29,27,,RRab,5.643318,0.19979939
1825849597507581952,588524876,296.4135364074455,20.800454152049635,-0.022694669898776488,0.20599428,-0.11017136,-3.5674764581799274,0.22399135,-6.592236929357448,0.2544175,95,1.3246316,0.04613023,0,0,1.0361801,95.15784,18.939304,21.30801,19.93434,35.602196,17.476383,1.9095356,2.4579563,,,,,,,VARIABLE,57.525279916579024,-1.8944824834327243,false,false,0,false,false,false,true,false,true,false,false,3991.0493,4.7819,-0.6572,559.2838,1.8064,0.9897,RR,0.6565683,1825849597507581952,0.39324247379311245,4.614744E-6,,,,,0.21856964,0.24379428,0.5701397,0.059493277,0.37751004,0.09536073,4.231727,0.15273353,2.5854342,0.26318774,44,36,41,,RRab,5.044912,0.15546563
2028103180893446528,228743289,295.5342704056718,27.101917677406128,0.1298781964356584,0.11354814,1.1438161,-2.144945552025142,0.09195475,-4.2924105631430045,0.118688196,95,1.2816261,0.025719885,0,0,0.9953594,230.74359,18.316433,43.01337,19.493046,56.649864,17.137842,1.4917428,2.3552036,,,,,,,VARIABLE,62.58882603951703,1.9425987508027094,false,false,0,false,false,false,true,false,false,false,false,,,,,,,RR,0.5905123,2028103180893446528,0.39095375393576226,5.577157E-6,,,,,,,0.41631752,0.058123697,,,4.186342,0.12529425,,,65,63,63,,RRab,3.6909308,0.12484287
2034420734190083328,1442056790,299.7574044135967,33.61224551316774,0.2242018602932599,0.14711773,1.5239623,-2.8747804682343983,0.12384783,-3.8236847247098584,0.15396447,95,1.3870481,0.031409897,0,0,1.0309885,88.98822,18.617966,19.589914,19.387657,28.457191,17.510344,1.5244484,1.8773136,,,,,,,VARIABLE,70.05020669814338,2.1193044380742045,false,false,0,false,false,false,true,false,true,false,false,4765.5127,4.8379,-1.647,850.6042,1.5825,0.8706,RR,0.61882657,2034420734190083328,0.3761538408699437,1.4012307E-6,,,,,0.1831113,0.22785167,0.58780575,0.05318565,0.40999934,0.058432054,4.108009,0.08664592,2.2110143,0.1342783,52,50,48,,RRab,3.0885777,0.16271912
2034526351713534720,620849132,296.570850590636,31.850988067830937,0.17841303887937743,0.1836546,0.9714597,-1.9830287439647645,0.15433267,-4.017580254992639,0.18692566,31,,,0,0,1.0204624,71.142586,18.948938,13.373119,19.811296,20.732523,17.926907,1.4067461,1.8843899,,,,,,,VARIABLE,67.16269916501288,3.5223674270083487,false,false,0,false,false,false,true,false,true,false,false,4254.9673,4.6787,-3.2331,789.4429,1.0818,0.5952,RR,0.5995228,2034526351713534720,0.3871386107036549,1.9168779E-6,,,,,-0.07910466,0.24274911,0.53486615,0.03532152,0.38677782,0.04790059,3.9162319,0.06417703,1.9657421,0.105158605,45,44,45,,RRab,3.039801,0.2827469
2035406446387785088,897090164,297.5512843328623,34.32402795159,0.47124086263407183,0.014637433,32.19423,-1.0593473350610394,0.0150703825,1.7635924093660467,0.016438263,31,,,0,0,1.2770396,79.066185,13.77067,23.843447,14.256642,33.746246,13.160314,1.2020402,1.0963287,-17.809092,3.969153,22,9.7609215,,,VARIABLE,69.71924516619771,4.054449554327215,false,false,0,true,true,false,true,true,true,true,false,6329.163,3.5734,-0.5238,1704.8226,0.9334,0.5078,RR,0.92171675,2035406446387785088,0.334337151558744,1.3096395E-6,,,-32.89139,9.948339,0.4392375,0.22480716,0.58950424,0.024824502,0.36173922,0.036673244,4.0821543,0.06111745,2.1912477,0.17529005,53,52,52,22,RRab,1.0263679,0.06731511
4604816858191080832,364029901,270.05851688502855,34.65683232667367,0.20266700841539073,0.014822838,13.672619,-1.4515832078279916,0.017470246,-6.981624392005369,0.01671706,31,,,0,0,1.3187718,63.9654,13.900591,27.501818,14.222829,26.298996,13.528805,1.1318073,0.6940241,-27.106815,6.129471,20,6.7717614,,,VARIABLE,60.736494181141545,24.929509152365817,false,false,0,true,true,false,true,false,false,true,false,,,,,,,RR,0.85563385,4604816858191080832,0.39617225736347544,9.807522E-7,,,,,-0.30505002,0.286178,0.52087986,0.022343976,0.34441298,0.014649096,3.8969145,0.06309691,1.8271297,0.16112779,42,38,39,,RRab,0.0061997105,0.077676155
4591840421961893888,707970296,274.9742179607365,31.981825208937224,0.29144709605395774,0.014540453,20.043879,-4.485462133402216,0.01553508,-3.2464493284539997,0.016312035,31,,,2,0,1.2994221,77.26887,13.762318,21.237494,14.024695,34.911602,13.387927,1.1637805,0.63676834,-45.572838,3.0992572,23,7.294936,,,VARIABLE,59.399950204766675,20.186482145194034,false,false,0,true,true,false,true,false,false,true,false,6721.058,3.6566,-0.5074,2318.7207,0.3921,0.2117,RR,0.9972498,4591840421961893888,0.397682720433533,4.0931704E-6,,,,,-0.48439848,0.32274675,0.43820956,0.058881093,0.32669383,0.05559479,3.9533908,0.1189193,1.7013172,0.1890761,50,47,46,,RRab,0.18277948,0.09247656
1360607637502749440,1491527184,260.0784894746651,44.32419326115735,0.2537504589118105,0.011894975,21.332577,-4.7891563136594195,0.014249638,-3.2691327254987796,0.013626994,31,,,0,0,1.1685507,160.2823,13.411551,44.372234,13.580869,74.0556,13.137852,1.162118,0.443017,,,,,,,VARIABLE,69.8487940287458,34.41190856659855,false,false,0,true,true,false,true,false,true,true,false,11095.233,3.8754,0.7845,3550.4639,1.1725,0.6309,RR,0.94720054,1360607637502749440,0.3567193382614073,2.2990139E-6,,,,,,,0.1471718,0.02477183,,,3.785942,0.2166956,,,47,42,42,,RRab,,
4537291313647857408,261486643,278.7126664957988,26.594910414191393,0.47033034318874656,0.014262412,32.976917,0.9009994751507386,0.012119086,-4.392566425427615,0.014922378,31,,,1,0,1.3914845,82.250946,13.036062,24.915617,13.334777,37.23238,12.621453,1.1674608,0.7133236,-25.114162,4.40032,17,12.487053,,,VARIABLE,55.40600203554611,15.169915887982722,false,false,0,true,true,false,true,true,false,true,false,,,,,,,RR,0.9974783,4537291313647857408,0.35715539549166525,3.356653E-6,,,-22.464212,3.679418,0.27895653,0.22477064,0.55161047,0.02895802,0.26470643,0.028194934,4.0503116,0.0522083,2.160665,0.11243827,59,56,56,17,RRab,0.28784755,0.07831322
2051756764073824512,1737846193,291.5422062251045,37.239592397708634,0.025003716365523117,0.093162715,0.2683876,-1.0017933976286673,0.09739254,-2.4416756683307144,0.11255464,31,,,1,0,1.0622075,78.839005,18.11695,21.588715,18.386276,29.194654,17.644169,1.2165145,0.7421074,,,,,,,VARIABLE,69.94767413294652,9.728322325003946,false,false,0,false,false,false,true,false,true,true,false,5596.103,4.738,-3.9687,2606.9355,0.0035,0.0019,RR,0.91988474,2051756764073824512,0.39316886576726784,2.5079797E-7,0.39317264297476817,2.5079797E-7,,,,,0.5437441,0.07369568,,,4.1648126,0.12070888,,,44,43,42,,RRd,,
2032579395804719232,907481783,293.65341532782236,29.955198850947724,-0.018691176100578216,0.20764573,-0.09001474,-1.7548338291319192,0.19340856,-5.962021564053574,0.25293267,95,1.5724474,0.04237674,4,20,2.616348,69.69488,17.740173,,,,,,,,,,,,,VARIABLE,64.27664582404331,4.776750632151767,false,false,0,false,false,false,true,false,false,false,false,,,,,,,RR,0.24985187,2032579395804719232,0.2220209501242368,6.059525E-6,,,,,,,0.89650637,0.22692901,,,3.6267896,0.36076248,,,46,1,1,,RRab,,
2025464627893908864,1439643057,293.74632595392535,28.13206854126775,2.313851946807171,0.41664764,5.5534983,-1.766522734914126,0.40206763,-9.541168679838915,0.4393093,95,1.4136868,0.090656996,19,31,1.5536678,92.068504,18.959532,57.002846,18.890726,80.42602,17.452509,2.4593034,1.4382172,,,,,,,VARIABLE,62.71317668222121,3.828183106841973,false,false,0,false,false,false,true,false,false,false,false,,,,,,,RR,0.09392733,2025464627893908864,0.2454317899140447,3.2678968E-6,,,,,,,0.82095146,0.18803652,,,5.311096,0.3516672,,,41,29,27,,RRab,5.643318,0.19979939
2019816264880038144,55571397,291.88793235603197,23.929313332810835,0.033005141258543924,0.095871344,0.34426492,-2.7956611664404463,0.04443094,-6.878360835508558,0.088439316,31,,,0,0,0.9700697,130.48582,17.544844,29.00985,18.57988,43.720097,16.486162,1.3955979,2.0937176,,,,,,,VARIABLE,58.21518627336817,3.2845209226058216,false,false,0,true,false,false,true,false,true,true,false,6138.976,4.4528,-1.4659,995.831,2.7256,1.5276,RR,0.8312595,2019816264880038144,0.3845792769989585,2.1159199E-6,,,,,0.24247397,0.21748589,0.5558989,0.016596694,0.31783572,0.02319658,4.2852182,0.04548969,2.5004036,0.0892012,86,82,82,,RRab,2.8918927,0.07981471
2046576900390307200,978497602,293.22963960238036,34.51314257844807,0.20908504521123725,0.08809024,2.3735325,-2.251610360808172,0.09018236,-4.073686672205788,0.09910571,31,,,1,0,1.6431186,85.71033,17.027119,23.742474,17.26226,40.50808,16.503498,1.265804,0.75876236,,,,,,,VARIABLE,68.1378750085743,7.258768411394241,false,false,0,true,false,false,true,false,true,true,false,5970.7007,4.7179,-4.0204,1754.2184,0.1458,0.0806,RR,0.95456886,2046576900390307200,0.38958758517082587,3.1333927E-6,,,,,-0.12836793,0.28241643,0.43272212,0.05768941,0.24773243,0.060513236,3.892132,0.0812888,1.9356508,0.17868921,44,49,49,,RRab,0.56452304,0.07040684
1825849597507581952,588524876,296.4135364074455,20.800454152049635,-0.022694669898776488,0.20599428,-0.11017136,-3.5674764581799274,0.22399135,-6.592236929357448,0.2544175,95,1.3246316,0.04613023,0,0,1.0361801,95.15784,18.939304,21.30801,19.93434,35.602196,17.476383,1.9095356,2.4579563,,,,,,,VARIABLE,57.525279916579024,-1.8944824834327243,false,false,0,false,false,false,true,false,true,false,false,3991.0493,4.7819,-0.6572,559.2838,1.8064,0.9897,RR,0.6565683,1825849597507581952,0.39324247379311245,4.614744E-6,,,,,0.21856964,0.24379428,0.5701397,0.059493277,0.37751004,0.09536073,4.231727,0.15273353,2.5854342,0.26318774,44,36,41,,RRab,5.044912,0.15546563
2072272315321811072,623973439,299.76277914924356,37.823861227038584,0.18173938293346567,0.145389,1.2500216,-2.4649219461817053,0.15936261,-3.8681620740224223,0.16717458,95,1.406528,0.035597447,9,0,2.0410874,92.4626,17.655338,21.919504,18.196342,23.279867,16.680689,1.4735547,1.5156536,,,,,,,VARIABLE,73.65066791046215,4.314032052266326,false,false,0,false,false,false,true,false,true,true,false,4899.607,4.8559,-3.5298,817.706,0.7636,0.4221,RR,0.57164186,2072272315321811072,0.3988512535995209,6.7126407E-6,,,,,-0.038495265,0.28138834,0.48984462,0.03258497,0.25158855,0.054767933,4.044288,0.099100895,2.1065905,0.21566172,46,36,35,,RRab,2.2016866,0.31645474
1350033775913507584,1558149063,264.5924825772367,44.085661152759464,0.2178439820729575,0.0623444,3.494203,-6.688916507499961,0.068475,-11.071525579132665,0.076181,31,,,1,0,1.1885146,356.1398,17.038166,75.944214,17.315096,81.42103,16.56132,1.215007,0.75377655,,,,,,,VARIABLE,70.06718005253286,31.172879990536117,false,false,0,true,false,false,true,false,true,true,false,5918.882,4.6719,-1.9607,1913.8601,0.0445,0.0244,RR,0.17655706,1350033775913507584,0.39835814722094454,4.1650064E-6,,,,,,,0.47050884,0.05649242,,,4.0065746,0.14757161,,,44,39,39,,RRab,0.39524868,0.06255962
2028103180893446528,228743289,295.5342704056718,27.101917677406128,0.1298781964356584,0.11354814,1.1438161,-2.144945552025142,0.09195475,-4.2924105631430045,0.118688196,95,1.2816261,0.025719885,0,0,0.9953594,230.74359,18.316433,43.01337,19.493046,56.649864,17.137842,1.4917428,2.3552036,,,,,,,VARIABLE,62.58882603951703,1.9425987508027094,false,false,0,false,false,false,true,false,false,false,false,,,,,,,RR,0.5905123,2028103180893446528,0.39095375393576226,5.577157E-6,,,,,,,0.41631752,0.058123697,,,4.186342,0.12529425,,,65,63,63,,RRab,3.6909308,0.12484287
1408588645608151424,1178949043,251.7560782721507,47.52222140643225,-0.10709681874593077,0.13804848,-0.77579135,-1.2480856116002164,0.14821257,-1.0894721311124471,0.21578366,95,1.7127422,0.036690146,17,0,1.3111464,109.57057,17.967934,31.722836,17.586037,42.475082,16.986622,2.0702198,0.5994148,,,,,,,VARIABLE,73.6309444195245,40.299235426838216,true,false,0,false,false,false,true,false,false,true,false,,,,,,,RR,0.6576059,1408588645608151424,0.34028133004585714,4.897003E-6,,,,,,,0.3715331,0.20082492,,,3.8046477,0.41523516,,,37,36,34,,RRab,2.7381685,0.14135918
2034330024508634368,248750092,298.74335729408773,32.93532517385973,0.19225911113969538,0.0772975,2.4872618,-0.6409209119473953,0.0737495,-3.9384998629426464,0.09199089,31,,,0,0,1.0818229,83.63049,17.660036,20.249329,18.688572,30.025827,16.667591,1.3312259,2.0209808,,,,,,,VARIABLE,69.03057142458955,2.492126266101064,false,false,0,false,false,false,true,false,true,true,false,4951.967,4.2904,-1.9808,1153.3805,1.9181,1.0653,RR,0.8360945,2034330024508634368,0.3682239475066716,1.0326402E-6,,,,,0.15932585,0.22150937,0.5545476,0.018650489,0.4186178,0.031245608,4.1491327,0.08118293,2.0852046,0.06899865,57,56,54,,RRab,2.7274015,0.098445036
2034420734190083328,1442056790,299.7574044135967,33.61224551316774,0.2242018602932599,0.14711773,1.5239623,-2.8747804682343983,0.12384783,-3.8236847247098584,0.15396447,95,1.3870481,0.031409897,0,0,1.0309885,88.98822,18.617966,19.589914,19.387657,28.457191,17.510344,1.5244484,1.8773136,,,,,,,VARIABLE,70.05020669814338,2.1193044380742045,false,false,0,false,false,false,true,false,true,false,false,4765.5127,4.8379,-1.647,850.6042,1.5825,0.8706,RR,0.61882657,2034420734190083328,0.3761538408699437,1.4012307E-6,,,,,0.1831113,0.22785167,0.58780575,0.05318565,0.40999934,0.058432054,4.108009,0.08664592,2.2110143,0.1342783,52,50,48,,RRab,3.0885777,0.16271912
2034526351713534720,620849132,296.570850590636,31.850988067830937,0.17841303887937743,0.1836546,0.9714597,-1.9830287439647645,0.15433267,-4.017580254992639,0.18692566,31,,,0,0,1.0204624,71.142586,18.948938,13.373119,19.811296,20.732523,17.926907,1.4067461,1.8843899,,,,,,,VARIABLE,67.16269916501288,3.5223674270083487,false,false,0,false,false,false,true,false,true,false,false,4254.9673,4.6787,-3.2331,789.4429,1.0818,0.5952,RR,0.5995228,2034526351713534720,0.3871386107036549,1.9168779E-6,,,,,-0.07910466,0.24274911,0.53486615,0.03532152,0.38677782,0.04790059,3.9162319,0.06417703,1.9657421,0.105158605,45,44,45,,RRab,3.039801,0.2827469
4519419022716221824,856342868,287.1664409015605,20.148125541701702,0.15933938941520243,0.081496924,1.9551584,-2.221314052307131,0.068053775,-3.5607066332854735,0.074281625,31,,,0,0,1.0010854,93.139496,17.643476,20.371675,18.327223,29.793005,16.76027,1.335842,1.5669537,,,,,,,VARIABLE,52.82221392215786,5.411895489762105,false,false,0,true,false,false,true,false,true,true,false,5547.6816,4.7336,-3.7042,1021.322,1.4966,0.836,RR,0.7233176,4519419022716221824,0.3964307769660747,1.4797253E-6,,,,,-0.2722372,0.24190404,0.52146435,0.023893857,0.33467382,0.020265102,3.910732,0.036189895,1.8562937,0.088912085,44,46,46,,RRab,2.010152,0.12467263
4596011827338906496,1631186010,266.675101318185,27.845067446547223,-0.040762807201888324,0.07912123,-0.5151943,-1.0259410617417417,0.07590205,-0.3047606845207146,0.088833615,31,,,0,0,0.98911655,131.48001,17.836239,33.566246,18.01788,47.952274,17.524918,1.1742117,0.49296188,,,,,,,VARIABLE,52.58824608873325,25.61520792631844,true,false,0,false,false,false,true,false,true,true,false,6827.548,4.5861,-3.2013,4609.7583,0.0161,0.0088,RR,0.9046812,4596011827338906496,0.36114283227655897,2.1353774E-6,0.3611272547088083,2.1353774E-6,,,,,0.19007123,0.065522425,,,3.479367,0.5528814,,,55,54,48,,RRd,,
